id,uuid,name,description,state,system_tags,user_tags,last_reading_at,added_at,updated_at,mac_address,owner,data,kit
3658,6ee8c3e5-8a60-4922-b605-1ec8849a51eb,"O Sisto, Galiza",,has_published,System.Object[],System.Object[],4/6/2018,8/3/2016,8/3/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
139,788eac09-478d-4e63-a721-86a6c9c893da,ElPanelDeCarmen,El nuevo cerebro y sentidos para @elpaneldecarmen,has_published,System.Object[],System.Object[],6/17/2013,6/8/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3154,7bc1ff25-730f-4df1-bcfe-cfab7bd29e06,NBIC Mobile Lab,NBIC Mobilelab,not_configured,System.Object[],System.Object[],,2/27/2016,2/27/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1972,950673bc-ffcd-471d-9730-3c3ee17217c2,,,never_published,System.Object[],System.Object[],,1/11/2015,1/11/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1688,f891d958-52fa-4136-a841-712c20924ba7,TP3 sensor,,has_published,System.Object[],System.Object[],11/4/2014,10/14/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4483,a138c290-1d0e-494b-9b38-fb24fea3d7bc,asdf,sadf,not_configured,System.Object[],System.Object[],,2/22/2018,2/22/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1537,503611d5-12ee-4a5e-9480-6c2b1cee7c65,Drenas #005,"Addin second kit in Drenas, Domenek village.",has_published,System.Object[],System.Object[],12/15/2014,8/19/2014,9/19/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
856,98868cae-c878-4182-90af-6e343a02b0a2,Trois Bassins - Grande Ravine,,has_published,System.Object[],System.Object[],6/6/2014,3/7/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3760,961148dc-e798-4e29-a7d4-b044fe2842ea,Simon Coll,,not_configured,System.Object[],System.Object[],,11/14/2016,11/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4498,f7bc1d04-cebc-4989-b701-9912ba2ab20f,Platform Test Device,This device exist only for tests purposes,has_published,System.Object[],System.Object[],4/6/2018,3/19/2018,3/19/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
193,aeeb868b-3948-452c-8200-59f9a920894a,teamHomeless,Team Homeless sensor,has_published,System.Object[],System.Object[],11/20/2014,7/9/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3806,000eed44-5749-4a2d-8f90-acbc7faec88b,hello4,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,11/23/2016,11/23/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4180,a9cd75b8-bf45-423e-8b2f-cddaf5b6ddaf,ej_seoul,,not_configured,System.Object[],System.Object[],,2/15/2017,5/24/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
253,b58d7249-5575-4a68-9506-90056cd3cc84,marau station,station in marau-rs,not_configured,System.Object[],System.Object[],,8/17/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2616,3712e2ef-4794-4bc7-b2e7-4701b73461ec,Hundi tee,Debugging,has_published,System.Object[],System.Object[],4/6/2018,10/18/2015,5/29/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2079,72b7a5ef-3563-4d2d-94cc-c626ea060394,smart one rh,,not_configured,System.Object[],System.Object[],,2/16/2015,8/9/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002494,246ba799-adaf-47b2-b87e-395d0366aee6,guillem-test,test guillem for config,not_configured,System.Object[],System.Object[],,9/10/2015,12/15/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4455,30638c64-d50b-4909-9b53-44d1e97028ba,Sentilo Noise BLUEWAVE.Noisemeter08,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter08/detail,has_published,System.Object[],System.Object[],4/6/2018,2/12/2018,2/12/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1243,67475be9-5a5c-4a6f-87e0-589ab6a3e701,ecolistas.com,ecolistas.com,has_published,System.Object[],System.Object[],6/16/2014,5/27/2014,5/28/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
318,e9efb540-9b81-4488-a599-07efe2b1a336,Wooki,,not_configured,System.Object[],System.Object[],,9/19/2013,9/19/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
105,94eb3b44-06dd-400c-a3d8-7f0a35770c2d,Campo_Grande_1,Test sensor.,not_configured,System.Object[],System.Object[],,5/31/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3978,7afc0b98-8e1e-4317-a71a-da89165d52a3,Sentilo Noise T240583,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T240583/detail,has_published,System.Object[],System.Object[],4/6/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
298,9e895013-dd03-45bd-8409-8d2fcf3cf064,O Sisto,,not_configured,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1999,c83eb94d-b150-41d8-9216-cdbb6df64c25,Rutgers PSB: Virtual World Office,,never_published,System.Object[],System.Object[],,1/21/2015,1/21/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4299,cd9f8e18-56c0-4804-aa61-3edc9e6110dc,Planeta Eva 1,Making Sense Pilot #1,has_published,System.Object[],System.Object[],4/6/2018,4/13/2017,4/13/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1175,d40d6a11-8ed7-47de-9da1-a04681f376c6,the Beach SCK,the Beach's Smart Citizen Kit - Measuring the Notweg.,not_configured,System.Object[],System.Object[],,2/2/2015,6/3/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3804,f7baa09f-cbe4-49aa-a4b1-f5875fd74b09,hello3,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,11/23/2016,11/23/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1082,ba5efb43-43eb-44c2-ae01-4736894265a2,"Stensballe, Horsens",,has_published,System.Object[],System.Object[],4/21/2014,4/15/2014,4/15/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4401,120138f6-84ff-4033-b48d-acccda2a2a5d,Sck_Movil,Fiis2017,has_published,System.Object[],System.Object[],10/14/2017,10/14/2017,2/13/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4364,253ed05e-a981-42db-8380-e32700052f42,kit de pierre,kit de test,has_published,System.Object[],System.Object[],7/14/2017,7/13/2017,7/13/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2395,30e6f62c-c297-46ca-8b81-69ead8e738f4,prueba3,Campo3,has_published,System.Object[],System.Object[],2/1/2016,7/13/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1638,69968a8a-f8c1-4c38-8f21-e1c16fa1f859,Almere,Not yet! Digital Almere foundation is Waiting for a free example :),not_configured,System.Object[],System.Object[],,9/29/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3872,27aeae07-0e4e-4db9-8a2e-31a2a0a6e5c1,zero zero seven,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,11/25/2016,11/25/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1028,802b4bfa-0a1a-4a31-aad1-42eac04973b4,Laan van Spartaan - next to A10,,has_published,System.Object[],System.Object[],7/25/2014,4/6/2014,12/8/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2056,cc152ba8-8216-4098-b5b3-f890a8bc1029,CEI Moncloa 22EFDA (ETSIA Biblio),Biblioteca ETSI AgrÃ³nomos,has_published,System.Object[],System.Object[],2/12/2016,2/5/2015,1/8/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
362,e06f32b1-f502-4fe7-964b-37092b37f2cf,#1 General Session,IOTWF 1 - ID: af:09,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1827,3d3d9373-6671-4978-baa5-ef3bcae7c9a9,C/PuigcerdÃ  261 Test 2,,has_published,System.Object[],System.Object[],11/22/2014,11/21/2014,11/21/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3056,6282c908-8f9b-4ca5-8927-7780467ca097,Cowboy Country,A poorly supported kit!!,never_published,System.Object[],System.Object[],,1/11/2016,1/11/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3469,7408089b-f93a-4330-914f-72a06b8443d0,Arup 13,,never_published,System.Object[],System.Object[],,6/13/2016,6/13/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1797,8668bb24-bec7-4bc4-bdbb-a60dcafcf7e8,,,not_configured,System.Object[],System.Object[],,11/10/2014,11/10/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
47,34f67526-4ba0-4127-a2f1-bd2bc7741e91,Laia at Citilab,,has_published,System.Object[],System.Object[],12/10/2014,4/26/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3531,06254eac-f5f5-4dc0-ac66-311fb175205d,Sosnowiec,,not_configured,System.Object[],System.Object[],,6/27/2016,6/27/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1794,5ca3828f-ed9f-40c7-b935-8e33bb02dfcc,PaekakarikiHouse,,never_published,System.Object[],System.Object[],,11/9/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2427,93e2934c-d87d-4db3-b1b0-e2c81a2db4e1,RISE Garden Hull,RISE Academy garden,has_published,System.Object[],System.Object[],7/20/2015,7/16/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2701,1de78097-bc24-47ee-82ad-06dfc869da9a,EnergyHouse,,never_published,System.Object[],System.Object[],11/16/2015,11/16/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
958,3f5d2ddf-bcb4-498f-8e18-c1e879bddc33,Poortgebouw WG-terrein,"Sensortkit attached to the 'poortgebouw' of Wilhelmina gasthuisterrein in Amsterdam, The Netherlands.       ###      Sensorkit vastgemaakt aan het poortgebouw van het Wilhelmina gasthuisterrein in Amsterdam.",has_published,System.Object[],System.Object[],5/2/2015,3/25/2014,3/30/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3626,c3264996-4a43-4627-8667-e154251a2989,Montessorischool_De_Regenboog_ZUIDOOST,,has_published,System.Object[],System.Object[],5/30/2017,7/20/2016,11/22/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1359,96cbe50a-7bb8-4e6a-b50d-476ff9d6a9f0,citizen science kosovo,test,not_configured,System.Object[],System.Object[],,6/21/2014,6/21/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1493,38ab84d9-d19d-4490-99b0-139fd6ea6ddb,LR_Smart_1,Smart Citizen Sensor 1,has_published,System.Object[],System.Object[],11/7/2014,8/1/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1609,e8a92f8a-c6de-4921-8e5e-314f9c06e712,Prishtina #006,Adding KIT at Prshtina Hackerspace,has_published,System.Object[],System.Object[],12/13/2014,9/10/2014,9/19/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3594,aee9a52d-7ff2-436c-b4ee-50047614ca9b,"Basement, Bay 11 (FCC-12)",Future Cities Catapult,has_published,System.Object[],System.Object[],8/21/2016,7/6/2016,8/12/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1225,3b5b47b1-7b49-485e-882a-e1d32a5f2088,rijnstraatklubben2,SmartCitizen Kit boven Klubben,not_configured,System.Object[],System.Object[],,5/19/2014,5/19/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002498,4158eed7-2464-49e3-8eb4-01b8dbb55594,guillem-test-3,test,not_configured,System.Object[],System.Object[],,9/10/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1584,f337513a-4274-438d-9ed8-a4788360bcbd,AroundMe HQ,,has_published,System.Object[],System.Object[],11/4/2014,9/4/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
529,eb7ee169-edd3-4d8f-bcf3-6a4591619d96,"Oro Valley, AZ   Indoor",Tucson AZ USA,never_published,System.Object[],System.Object[],,1/3/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4062,d0a91ba5-8aab-4e2f-8b9d-8386ba7cfe06,Sentilo Noise BLUEWAVE.Noisemeter09,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/BLUEWAVE.Noisemeter09/detail,has_published,System.Object[],System.Object[],4/6/2018,12/16/2016,12/16/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1536,5c3113d8-2ce8-4fa1-ba2a-476d3657a7cb,TrafficLink 2,,has_published,System.Object[],System.Object[],11/24/2014,8/19/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1291,fe1eb8d7-fd22-480a-ac10-2950a35f7fab,MCA Sensor,Manchester Communication Academy Smart Citizen Sensor.,has_published,System.Object[],System.Object[],7/17/2014,6/5/2014,7/17/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1102,540624a5-47f2-4a14-8f9e-33d8ef4538f2,Outdoor Test,Currently testing to move outdoors and run solar.  Upgraded battery to Sparkfun PRT-08484 6ah and adding a 20w solar panel.,has_published,System.Object[],System.Object[],9/10/2016,4/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2187,627a42f7-f40e-4fe0-b44c-7a6d96c0f960,Yorkschool SC1,,never_published,System.Object[],System.Object[],,4/16/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
122,025d2e01-2006-48e3-b239-71cf5ecc9733,SmartAss,,has_published,System.Object[],System.Object[],8/4/2013,6/5/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
103,8c91d885-2b5f-4863-8a8e-7ca740110372,Campo_Grande_1,Test sensor.,not_configured,System.Object[],System.Object[],,5/31/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3133,8db5ab79-5e69-47ba-8e1a-83ce13e6d9e3,inverfest,,has_published,System.Object[],System.Object[],3/2/2018,2/20/2016,2/20/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
556,134f586c-29fc-4858-8455-65dfd709f54f,28th Ave. & 53rd - Minneapolis,The sensor is located near the Twin Cities International Airport.,has_published,System.Object[],System.Object[],10/20/2014,1/17/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1148,dd4b6f66-5b51-44d0-a9de-e7fd1999287d,,,not_configured,System.Object[],System.Object[],,4/28/2014,7/21/2016,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4089,8d252459-64d8-4794-bbda-5e3fc68a1290,ebr,truÃ±o online,never_published,System.Object[],System.Object[],,12/25/2016,12/25/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4110,c7625270-0db9-4d97-a93c-b894e784211e,Broadway Residences,Indoor Monitoring,has_published,System.Object[],System.Object[],1/16/2017,12/28/2016,12/28/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3609,306c6aa3-89ad-455a-9008-f2a7c742a9f0,Ceco-smartcitizen.me,,has_published,System.Object[],System.Object[],1/7/2017,7/10/2016,7/11/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4373,6a815868-4667-447c-a546-22942594bc57,Nallaganda SCK V1,Test,not_configured,System.Object[],System.Object[],,8/6/2017,12/11/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2314,fca6d942-e351-4431-8052-8ac6e9286715,PopayÃ¡n 2,Smart Citizen llegÃ³ a PopayÃ¡n,has_published,System.Object[],System.Object[],2/1/2016,6/14/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3109,35dd3802-db20-4fd7-af9c-38d31a6e861a,Kit,Trying once more...,not_configured,System.Object[],System.Object[],,2/12/2016,2/12/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1062,2015aafb-3fb4-4c02-903c-8e7b3319efe3,Insero Software,"Insero Software Horsens, Denmark",has_published,System.Object[],System.Object[],1/13/2015,4/11/2014,4/11/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1507,53f62c4d-8f34-4dea-9916-a9c475ab6b62,Firmware development,SCK 1.1 used to develop the firmware,has_published,System.Object[],System.Object[],2/21/2015,8/7/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1940,83891128-576d-42ab-aa34-c7aa8b88be6d,Toyabes,00:06:66:23:33:12,never_published,System.Object[],System.Object[],,1/4/2015,1/4/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1652,7d170604-0036-4c1a-a03e-2212d7742556,The Neighbourhood,,has_published,System.Object[],System.Object[],2/14/2015,10/2/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1051,efb624de-4b05-4cff-b761-362701760003,Willemijn,11,not_configured,System.Object[],System.Object[],,4/9/2014,4/9/2014,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3009,263703fa-8158-422f-8d47-7c0f9a99fb28,TILAB -  Turin,TILAB - Environmental Monitoring,not_configured,System.Object[],System.Object[],,12/1/2015,12/1/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2134,cafb8b5f-d895-434e-95e7-91d331751a29,,,has_published,System.Object[],System.Object[],3/31/2015,3/28/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002497,3376cb4f-deaa-4771-9683-a70df40148d1,kit-guillem-test,TEST,not_configured,System.Object[],System.Object[],,9/10/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1699,38e62f17-5608-4ed8-9f68-617f4c16e344,SCK2,,has_published,System.Object[],System.Object[],2/26/2015,10/20/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3582,e4a4d47c-baf7-4d73-8855-9dab24640817,"kj,n,",,not_configured,System.Object[],System.Object[],,7/6/2016,9/5/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2339,1a788059-6724-44ca-91ac-f1e1f4e667cb,ISID DG717,In our Shared Office.,has_published,System.Object[],System.Object[],11/3/2015,6/16/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002530,8baa4638-f04c-407e-a4bf-366f17740d32,Isetup 11,,not_configured,System.Object[],System.Object[],,9/25/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4179,c8e673aa-5abc-49a1-b56c-70e355f05e4c,Kit Chez OKartier,Kit dans FabLab Open Kartier,has_published,System.Object[],System.Object[],4/6/2018,2/14/2017,6/9/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1315,fd0e4705-3d77-4bb6-9722-c107fcc1b259,,,not_configured,System.Object[],System.Object[],,6/13/2014,8/13/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3490,2a888f46-aa75-4b73-8e9d-a81a58d29e16,Guillem #779,This is a test for http://pral2a.com,not_configured,System.Object[],System.Object[],,6/15/2016,6/15/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3968,9d3c6565-0cac-40c3-b1ca-d787cb666d1d,Sentilo Noise T240707,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T240707/detail,has_published,System.Object[],System.Object[],4/6/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1415,4eb76b2e-a0ad-4d97-a06a-bdbe4cc98aa6,Fab10_barcelona_smarty,testing fab10 smart citizen workshop,has_published,System.Object[],System.Object[],5/4/2015,7/5/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
